,,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
180.,OBČINA ŠTORE,"2.250.992,00 ","2.100.243,00 ","2.022.136,00 ","1.823.046,00 ","1.823.046,00 ","158.364,00 ","133.075,00 ","0,00 ","12.712,00 ","12.577,00 ","40.726,00 ","0,00 ","254,00 ","0,00 ","0,00 ","40.472,00 ","0,00 ","0,00 ","78.107,00 ","37.095,00 ","0,00 ","0,00 ","1.266,00 ","35.829,00 ","3.869,00 ","0,00 ","3.869,00 ","1.212,00 ","1.212,00 ","6.090,00 ","6.090,00 ","29.841,00 ","29.841,00 ","2.420,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.420,00 ","2.420,00 ","0,00 ","0,00 ","17.222,00 ","17.222,00 ","11.376,00 ","5.846,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.107,00 ","131.107,00 ","131.107,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
181.,OBČINA TABOR,"1.605.583,95 ","1.022.353,12 ","896.995,51 ","760.279,00 ","760.279,00 ","74.244,09 ","18.542,95 ","0,00 ","17.623,40 ","38.077,74 ","62.472,42 ","0,00 ","240,00 ","0,00 ","0,00 ","62.232,42 ","0,00 ","0,00 ","125.357,61 ","12.041,20 ","2.015,62 ","0,00 ","1.847,17 ","8.178,41 ","1.383,89 ","0,00 ","1.383,89 ","481,54 ","481,54 ","12.954,74 ","12.954,74 ","98.496,24 ","98.496,24 ","409.146,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","409.146,82 ","0,00 ","409.146,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","174.084,01 ","174.084,01 ","170.896,62 ","3.187,39 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
182.,OBČINA TIŠINA,"3.146.163,00 ","2.362.260,00 ","2.095.676,00 ","1.888.052,00 ","1.888.052,00 ","84.133,00 ","60.194,00 ","0,00 ","5.918,00 ","18.021,00 ","123.491,00 ","0,00 ","735,00 ","0,00 ","0,00 ","122.756,00 ","0,00 ","0,00 ","266.584,00 ","38.959,00 ","3.050,00 ","0,00 ","3.703,00 ","32.206,00 ","5.030,00 ","0,00 ","5.030,00 ","709,00 ","709,00 ","108.077,00 ","108.077,00 ","113.809,00 ","113.809,00 ","26.405,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.405,00 ","0,00 ","26.405,00 ","0,00 ","32.381,00 ","0,00 ","0,00 ","0,00 ","32.381,00 ","0,00 ","0,00 ","32.381,00 ","0,00 ","0,00 ","0,00 ","725.117,00 ","700.325,00 ","650.944,00 ","0,00 ","0,00 ","49.381,00 ","0,00 ","24.792,00 ","0,00 ","0,00 ","0,00 ","24.792,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
183.,OBČINA TOLMIN,"11.978.165,00 ","8.788.207,00 ","7.345.778,00 ","6.487.811,00 ","6.487.811,00 ","561.261,00 ","378.302,00 ","0,00 ","69.666,00 ","113.293,00 ","296.706,00 ","0,00 ","2.097,00 ","0,00 ","0,00 ","294.609,00 ","0,00 ","0,00 ","1.442.429,00 ","1.279.911,00 ","578,00 ","0,00 ","65.884,00 ","1.213.449,00 ","6.234,00 ","0,00 ","6.234,00 ","1.441,00 ","1.441,00 ","11.374,00 ","11.374,00 ","143.469,00 ","143.469,00 ","612.668,00 ","573.776,00 ","573.776,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.892,00 ","5.201,00 ","33.691,00 ","0,00 ","54.071,00 ","54.071,00 ","54.071,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.523.219,00 ","2.481.464,00 ","2.476.817,00 ","1.047,00 ","0,00 ","3.600,00 ","0,00 ","41.755,00 ","0,00 ","0,00 ","29.680,00 ","0,00 ","0,00 ","0,00 ","12.075,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
184.,OBČINA TRBOVLJE,"11.750.120,99 ","11.057.557,22 ","9.661.240,62 ","7.343.166,00 ","7.343.166,00 ","1.560.333,08 ","1.364.208,60 ","0,00 ","15.807,90 ","180.316,58 ","757.741,54 ","0,00 ","59.134,74 ","0,00 ","0,00 ","698.606,80 ","0,00 ","0,00 ","1.396.316,60 ","1.221.005,72 ","249.787,75 ","0,00 ","80.532,73 ","890.685,24 ","15.508,59 ","0,00 ","15.508,59 ","20.369,56 ","20.369,56 ","161,95 ","161,95 ","139.270,78 ","139.270,78 ","179.444,35 ","103.257,66 ","101.056,66 ","2.201,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","76.186,69 ","0,00 ","76.186,69 ","0,00 ","51.661,98 ","51.661,98 ","51.661,98 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","461.457,44 ","461.457,44 ","450.192,18 ","0,00 ","11.265,26 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
185.,OBČINA TREBNJE,"10.979.515,30 ","9.998.427,98 ","8.183.203,42 ","6.845.737,00 ","6.845.737,00 ","938.860,95 ","588.817,27 ","28,84 ","70.437,62 ","279.577,22 ","398.605,47 ","0,00 ","6.741,85 ","0,00 ","0,00 ","391.863,62 ","0,00 ","0,00 ","1.815.224,56 ","418.629,60 ","0,00 ","0,00 ","198.979,30 ","219.650,30 ","19.399,00 ","0,00 ","19.399,00 ","14.913,46 ","14.913,46 ","52.457,76 ","52.457,76 ","1.309.824,74 ","1.309.824,74 ","219.751,93 ","11.473,87 ","9.618,87 ","1.855,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","208.278,06 ","0,00 ","208.278,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","761.335,39 ","761.335,39 ","664.481,36 ","65.837,00 ","0,00 ","31.017,03 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
186.,OBČINA TRNOVSKA VAS,"967.031,10 ","839.779,31 ","773.938,08 ","682.743,00 ","682.743,00 ","50.667,69 ","45.341,15 ","0,00 ","1.295,66 ","4.030,88 ","40.527,39 ","0,00 ","800,54 ","0,00 ","0,00 ","39.726,85 ","0,00 ","0,00 ","65.841,23 ","22.396,18 ","165,09 ","0,00 ","8.074,59 ","14.156,50 ","1.104,89 ","0,00 ","1.104,89 ","1.029,92 ","1.029,92 ","0,00 ","0,00 ","41.310,24 ","41.310,24 ","646,92 ","646,92 ","646,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","119.093,87 ","119.093,87 ","95.673,08 ","13.346,85 ","0,00 ","10.073,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.511,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.511,00 ","7.511,00 "
187.,OBČINA TRZIN,"2.790.614,00 ","2.574.093,00 ","2.109.166,00 ","1.418.549,00 ","1.418.549,00 ","601.286,00 ","371.334,00 ","0,00 ","13.551,00 ","216.401,00 ","89.331,00 ","0,00 ","2.053,00 ","0,00 ","0,00 ","87.278,00 ","0,00 ","0,00 ","464.927,00 ","364.618,00 ","0,00 ","0,00 ","119.240,00 ","245.378,00 ","5.646,00 ","0,00 ","5.646,00 ","9.248,00 ","9.248,00 ","8.880,00 ","8.880,00 ","76.535,00 ","76.535,00 ","44.241,00 ","5.330,00 ","5.330,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.911,00 ","0,00 ","38.911,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","172.280,00 ","172.280,00 ","68.426,00 ","103.854,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
188.,OBČINA TRŽIČ,"9.704.597,00 ","8.471.059,00 ","7.765.291,00 ","6.679.248,00 ","6.679.248,00 ","490.942,00 ","233.030,00 ","0,00 ","19.098,00 ","238.814,00 ","595.101,00 ","0,00 ","31.565,00 ","0,00 ","0,00 ","563.536,00 ","0,00 ","0,00 ","705.768,00 ","456.008,00 ","106,00 ","0,00 ","7.779,00 ","448.123,00 ","15.985,00 ","0,00 ","15.985,00 ","30.744,00 ","30.744,00 ","27.622,00 ","27.622,00 ","175.409,00 ","175.409,00 ","451.332,00 ","396.637,00 ","388.566,00 ","8.071,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.695,00 ","15.786,00 ","38.909,00 ","0,00 ","24.577,00 ","24.577,00 ","1.585,00 ","22.992,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","757.629,00 ","757.629,00 ","751.637,00 ","4.492,00 ","0,00 ","0,00 ","1.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
189.,OBČINA TURNIŠČE,"2.295.680,57 ","1.812.977,67 ","1.651.093,60 ","1.503.132,00 ","1.503.132,00 ","80.166,24 ","54.186,53 ","0,00 ","2.590,63 ","23.389,08 ","67.795,36 ","0,00 ","1.198,46 ","0,00 ","0,00 ","66.596,90 ","0,00 ","0,00 ","161.884,07 ","6.308,95 ","0,00 ","0,00 ","5.755,61 ","553,34 ","1.335,30 ","0,00 ","1.335,30 ","969,17 ","969,17 ","0,00 ","0,00 ","153.270,65 ","153.270,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","473.294,93 ","473.294,93 ","473.294,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.407,97 ","9.407,97 ","0,00 ","9.407,97 ","0,00 ","0,00 ","0,00 ","0,00 "
190.,MESTNA OBČINA VELENJE,"26.781.176,89 ","23.146.876,27 ","19.600.489,34 ","12.969.308,00 ","12.969.308,00 ","5.032.166,42 ","4.282.252,96 ","5,43 ","14.844,48 ","735.063,55 ","1.599.014,92 ","0,00 ","22.006,35 ","0,00 ","0,00 ","1.577.008,57 ","0,00 ","0,00 ","3.546.386,93 ","1.572.104,49 ","3.347,61 ","0,00 ","61.810,42 ","1.506.946,46 ","42.272,25 ","0,00 ","42.272,25 ","69.213,53 ","69.213,53 ","148.789,03 ","148.789,03 ","1.714.007,63 ","1.714.007,63 ","1.370.504,11 ","535.033,71 ","535.033,71 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","835.470,40 ","0,00 ","835.470,40 ","0,00 ","50.180,89 ","16.786,46 ","15.645,20 ","1.141,26 ","33.394,43 ","0,00 ","0,00 ","33.394,43 ","0,00 ","0,00 ","0,00 ","2.213.615,62 ","1.483.843,47 ","1.103.423,88 ","380.419,59 ","0,00 ","0,00 ","0,00 ","729.772,15 ","632.910,51 ","0,00 ","38.383,71 ","0,00 ","0,00 ","0,00 ","58.477,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
191.,OBČINA VELIKA POLANA,"1.140.631,31 ","864.725,14 ","750.484,92 ","717.881,00 ","717.881,00 ","15.552,00 ","9.667,35 ","0,00 ","58,35 ","5.826,30 ","17.051,92 ","0,00 ","703,28 ","0,00 ","0,00 ","16.348,64 ","0,00 ","0,00 ","114.240,22 ","9.672,85 ","0,00 ","0,00 ","725,15 ","8.947,70 ","646,23 ","0,00 ","646,23 ","258,20 ","258,20 ","9.085,08 ","9.085,08 ","94.577,86 ","94.577,86 ","80.361,99 ","24.706,19 ","24.706,19 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.655,80 ","1.632,80 ","54.023,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","195.544,18 ","70.227,09 ","70.227,09 ","0,00 ","0,00 ","0,00 ","0,00 ","125.317,09 ","0,00 ","0,00 ","125.317,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
192.,OBČINA VELIKE LAŠČE,"3.911.107,21 ","2.701.415,41 ","2.465.939,92 ","2.241.247,00 ","2.241.247,00 ","189.859,84 ","84.525,72 ","0,00 ","16.373,79 ","88.960,33 ","34.833,08 ","0,00 ","1.479,67 ","0,00 ","0,00 ","33.353,41 ","0,00 ","0,00 ","235.475,49 ","81.773,76 ","0,00 ","0,00 ","9.477,89 ","72.295,87 ","1.870,45 ","0,00 ","1.870,45 ","899,76 ","899,76 ","18.461,62 ","18.461,62 ","132.469,90 ","132.469,90 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.100,82 ","1.100,82 ","0,00 ","1.100,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.208.590,98 ","1.208.590,98 ","676.467,26 ","528.699,72 ","0,00 ","3.424,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
193.,OBČINA VERŽEJ,"883.455,34 ","797.053,37 ","717.512,90 ","619.818,00 ","619.818,00 ","39.090,80 ","24.059,04 ","0,00 ","3.834,50 ","11.197,26 ","56.938,79 ","0,00 ","476,07 ","0,00 ","0,00 ","56.462,72 ","1.665,31 ","1.665,31 ","79.540,47 ","26.907,57 ","376,26 ","0,00 ","1.068,72 ","25.462,59 ","2.061,73 ","0,00 ","2.061,73 ","135,00 ","135,00 ","125,19 ","125,19 ","50.310,98 ","50.310,98 ","15.901,96 ","427,79 ","427,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.474,17 ","0,00 ","15.474,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","70.500,01 ","70.500,01 ","70.077,91 ","422,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
194.,OBČINA VIDEM,"5.005.686,00 ","3.456.120,00 ","3.158.899,00 ","2.907.941,00 ","2.907.941,00 ","117.081,00 ","83.541,00 ","0,00 ","4.295,00 ","29.245,00 ","133.877,00 ","0,00 ","3.694,00 ","0,00 ","0,00 ","130.183,00 ","0,00 ","0,00 ","297.221,00 ","75.722,00 ","913,00 ","0,00 ","16.530,00 ","58.279,00 ","5.393,00 ","0,00 ","5.393,00 ","875,00 ","875,00 ","76.268,00 ","76.268,00 ","138.963,00 ","138.963,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.190,00 ","1.190,00 ","1.190,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.548.376,00 ","1.548.376,00 ","1.132.688,00 ","415.688,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
195.,OBČINA VIPAVA,"4.948.457,00 ","3.915.371,00 ","3.057.319,00 ","2.603.263,00 ","2.603.263,00 ","274.014,00 ","168.082,00 ","129,00 ","26.928,00 ","78.875,00 ","180.042,00 ","0,00 ","295,00 ","0,00 ","0,00 ","179.747,00 ","0,00 ","0,00 ","858.052,00 ","700.260,00 ","83.620,00 ","0,00 ","44.001,00 ","572.639,00 ","4.385,00 ","0,00 ","4.385,00 ","872,00 ","872,00 ","43.019,00 ","43.019,00 ","109.516,00 ","109.516,00 ","196.284,00 ","196.284,00 ","196.284,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.952,00 ","8.952,00 ","6.641,00 ","2.311,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","827.850,00 ","827.850,00 ","779.587,00 ","48.263,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
196.,OBČINA VITANJE,"1.794.462,30 ","1.471.272,60 ","1.333.073,62 ","1.262.056,00 ","1.262.056,00 ","48.062,18 ","39.925,78 ","0,00 ","1.096,56 ","7.039,84 ","22.955,44 ","0,00 ","78,69 ","0,00 ","0,00 ","22.876,75 ","0,00 ","0,00 ","138.198,98 ","36.612,37 ","7.919,34 ","0,00 ","2.325,92 ","26.367,11 ","1.027,14 ","0,00 ","1.027,14 ","0,00 ","0,00 ","0,00 ","0,00 ","100.559,47 ","100.559,47 ","133.522,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.522,00 ","0,00 ","133.522,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","189.667,70 ","189.667,70 ","189.667,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
197.,OBČINA VODICE,"4.163.390,62 ","3.625.980,66 ","2.410.177,75 ","1.901.336,00 ","1.901.336,00 ","366.272,40 ","237.929,64 ","0,00 ","6.542,55 ","121.800,21 ","142.569,35 ","0,00 ","6.163,21 ","0,00 ","0,00 ","136.406,14 ","0,00 ","0,00 ","1.215.802,91 ","87.581,25 ","0,00 ","0,00 ","6.228,63 ","81.352,62 ","5.873,79 ","0,00 ","5.873,79 ","2.496,46 ","2.496,46 ","14.658,54 ","14.658,54 ","1.105.192,87 ","1.105.192,87 ","475.830,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","475.830,57 ","0,00 ","475.830,57 ","0,00 ","14,69 ","0,00 ","0,00 ","0,00 ","14,69 ","0,00 ","0,00 ","14,69 ","0,00 ","0,00 ","0,00 ","61.564,70 ","61.564,70 ","61.564,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
198.,OBČINA VOJNIK,"6.015.131,00 ","4.879.676,00 ","4.387.857,00 ","3.930.536,00 ","3.930.536,00 ","263.970,00 ","100.674,00 ","0,00 ","15.365,00 ","147.931,00 ","193.351,00 ","0,00 ","4.919,00 ","0,00 ","0,00 ","188.432,00 ","0,00 ","0,00 ","491.819,00 ","91.012,00 ","956,00 ","0,00 ","4.265,00 ","85.791,00 ","15.108,00 ","0,00 ","15.108,00 ","2.722,00 ","2.722,00 ","10.779,00 ","10.779,00 ","372.198,00 ","372.198,00 ","398.319,00 ","6.486,00 ","6.486,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","391.833,00 ","0,00 ","391.833,00 ","0,00 ","46.297,00 ","46.297,00 ","46.297,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","690.839,00 ","690.839,00 ","572.721,00 ","118.118,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
199.,OBČINA VRANSKO,"2.510.013,76 ","1.978.324,27 ","1.521.575,98 ","1.270.844,00 ","1.270.844,00 ","115.714,88 ","45.085,72 ","0,00 ","12.007,42 ","58.621,74 ","135.017,10 ","0,00 ","270,96 ","0,00 ","0,00 ","134.746,14 ","0,00 ","0,00 ","456.748,29 ","30.510,30 ","3.238,17 ","0,00 ","2.395,64 ","24.876,49 ","3.075,20 ","0,00 ","3.075,20 ","794,26 ","794,26 ","9.492,53 ","9.492,53 ","412.876,00 ","412.876,00 ","30.849,18 ","2.919,18 ","2.919,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.930,00 ","0,00 ","27.930,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","500.840,31 ","500.840,31 ","493.911,39 ","6.928,92 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
200.,OBČINA VRHNIKA,"17.909.280,00 ","10.211.292,00 ","8.500.892,00 ","6.530.062,00 ","6.530.062,00 ","1.542.190,00 ","759.405,00 ","-447,00 ","58.406,00 ","724.826,00 ","428.640,00 ","0,00 ","5.751,00 ","0,00 ","0,00 ","422.889,00 ","0,00 ","0,00 ","1.710.400,00 ","604.146,00 ","42.643,00 ","0,00 ","107.328,00 ","454.175,00 ","18.796,00 ","0,00 ","18.796,00 ","9.889,00 ","9.889,00 ","8.647,00 ","8.647,00 ","1.068.922,00 ","1.068.922,00 ","7.365.712,00 ","128.220,00 ","128.220,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.237.492,00 ","0,00 ","7.237.492,00 ","0,00 ","15,00 ","15,00 ","0,00 ","15,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","332.261,00 ","332.261,00 ","276.068,00 ","56.193,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
201.,OBČINA VUZENICA,"2.200.050,51 ","1.922.765,75 ","1.569.454,00 ","1.353.090,00 ","1.353.090,00 ","152.386,00 ","139.675,00 ","81,00 ","3.192,00 ","9.438,00 ","63.978,00 ","0,00 ","670,00 ","0,00 ","0,00 ","63.308,00 ","0,00 ","0,00 ","353.311,75 ","339.908,77 ","0,00 ","3.399,00 ","4.138,55 ","332.371,22 ","3.562,00 ","0,00 ","3.562,00 ","1.521,00 ","1.521,00 ","0,00 ","0,00 ","8.319,98 ","8.319,98 ","95.851,76 ","86.564,00 ","86.439,00 ","125,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.287,76 ","0,00 ","9.287,76 ","0,00 ","1.000,00 ","1.000,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","180.433,00 ","180.433,00 ","126.946,00 ","50.098,00 ","0,00 ","3.389,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
202.,OBČINA ZAGORJE OB SAVI,"11.206.900,00 ","10.125.869,00 ","9.153.251,00 ","7.929.761,00 ","7.929.761,00 ","790.352,00 ","643.347,00 ","0,00 ","30.700,00 ","116.305,00 ","433.138,00 ","0,00 ","36.484,00 ","0,00 ","0,00 ","396.654,00 ","0,00 ","0,00 ","972.618,00 ","382.770,00 ","0,00 ","0,00 ","19.468,00 ","363.302,00 ","16.526,00 ","0,00 ","16.526,00 ","3.751,00 ","3.751,00 ","94.644,00 ","94.644,00 ","474.927,00 ","474.927,00 ","155.362,00 ","142.149,00 ","142.149,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.213,00 ","3.919,00 ","9.294,00 ","0,00 ","2.326,00 ","2.326,00 ","2.260,00 ","66,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","923.343,00 ","923.343,00 ","923.343,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
