,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7046,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7140,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,782,7821,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.,94 ,OBČINA POSTOJNA,"18.143.226,25 ","12.847.306,76 ","9.453.397,28 ","7.689.487,00 ","7.689.487,00 ","1.294.247,36 ","1.004.002,39 ","1.604,29 ","61.154,63 ","227.486,05 ","469.662,92 ","9.893,29 ","0,00 ","0,00 ","459.769,63 ","0,00 ","0,00 ","3.393.909,48 ","2.102.008,76 ","179.085,61 ","3.935,94 ","1.918.987,21 ","7.378,95 ","7.378,95 ","50.294,03 ","50.294,03 ","49.013,30 ","49.013,30 ","1.185.214,44 ","0,00 ","1.185.214,44 ","723.239,13 ","189.960,00 ","189.960,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","533.279,13 ","48.485,00 ","484.794,13 ","0,00 ","119.372,71 ","119.372,71 ","25.200,66 ","94.172,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.453.307,65 ","1.457.170,94 ","1.217.756,81 ","205.216,12 ","0,00 ","34.198,01 ","0,00 ","2.996.136,71 ","0,00 ","0,00 ","706.799,69 ","2.289.337,02 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
127.,174 ,OBČINA PREBOLD,"7.431.221,18 ","3.048.080,48 ","2.692.165,41 ","2.296.631,00 ","2.296.631,00 ","253.811,18 ","197.799,73 ","293,38 ","11.552,53 ","44.165,54 ","141.723,23 ","889,20 ","0,00 ","0,00 ","140.834,03 ","0,00 ","0,00 ","355.915,07 ","131.529,87 ","1.540,81 ","13.028,79 ","116.960,27 ","354,63 ","354,63 ","561,74 ","561,74 ","15.231,83 ","15.231,83 ","208.237,00 ","0,00 ","208.237,00 ","54.035,50 ","44.949,10 ","44.949,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.086,40 ","0,00 ","9.086,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.329.105,20 ","2.669.613,20 ","399.052,13 ","2.270.561,07 ","0,00 ","0,00 ","0,00 ","1.659.492,00 ","0,00 ","0,00 ","1.659.492,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
128.,95 ,OBČINA PREDDVOR,"3.599.321,58 ","2.405.333,37 ","2.141.651,07 ","1.848.900,00 ","1.848.900,00 ","189.428,40 ","99.487,93 ","0,00 ","31.732,72 ","58.207,75 ","103.322,67 ","323,72 ","0,00 ","0,00 ","102.998,95 ","0,00 ","0,00 ","263.682,30 ","56.352,81 ","5.810,00 ","13.832,38 ","36.710,43 ","877,14 ","877,14 ","2.393,94 ","2.393,94 ","11.009,32 ","11.009,32 ","193.049,09 ","0,00 ","193.049,09 ","2.970,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.970,00 ","0,00 ","2.970,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.191.018,21 ","620.430,81 ","620.430,81 ","0,00 ","0,00 ","0,00 ","0,00 ","570.587,40 ","0,00 ","0,00 ","570.587,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
129.,175 ,OBČINA PREVALJE,"5.244.618,96 ","4.327.546,03 ","3.984.739,85 ","3.326.625,00 ","3.326.625,00 ","395.268,48 ","344.496,19 ","115,57 ","14.039,29 ","36.617,43 ","262.846,37 ","1.051,75 ","0,00 ","0,00 ","261.794,62 ","0,00 ","0,00 ","342.806,18 ","239.157,94 ","0,00 ","3.896,80 ","235.261,14 ","2.087,74 ","2.087,74 ","1.771,36 ","1.771,36 ","104,28 ","104,28 ","99.684,86 ","0,00 ","99.684,86 ","146.524,02 ","40.936,16 ","40.936,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","105.587,86 ","0,00 ","105.587,86 ","0,00 ","47.146,00 ","47.146,00 ","47.000,00 ","146,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","723.402,91 ","359.489,40 ","336.666,54 ","22.822,86 ","0,00 ","0,00 ","0,00 ","363.913,51 ","0,00 ","111.105,87 ","0,00 ","252.807,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
130.,96 ,MESTNA OBČINA PTUJ,"39.841.178,40 ","19.890.369,06 ","13.740.724,30 ","11.295.047,00 ","11.295.047,00 ","2.018.362,28 ","1.716.197,05 ","2.888,26 ","35.234,28 ","264.042,69 ","427.315,02 ","11.377,53 ","0,00 ","0,00 ","415.937,49 ","0,00 ","0,00 ","6.149.644,76 ","2.940.833,29 ","12.876,08 ","255.650,20 ","2.672.307,01 ","12.575,06 ","12.575,06 ","95.041,09 ","95.041,09 ","2.974,76 ","2.974,76 ","3.098.220,56 ","0,00 ","3.098.220,56 ","472.205,27 ","344.780,43 ","337.117,10 ","3.333,33 ","4.330,00 ","0,00 ","0,00 ","0,00 ","0,00 ","127.424,84 ","0,00 ","127.424,84 ","0,00 ","216.833,33 ","216.833,33 ","216.833,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.229.092,75 ","9.863.863,60 ","7.229.904,86 ","2.633.958,74 ","0,00 ","0,00 ","0,00 ","9.365.229,15 ","0,00 ","0,00 ","0,00 ","9.365.229,15 ","0,00 ","0,00 ","0,00 ","0,00 ","32.677,99 ","0,00 ","0,00 ","32.677,99 ","32.677,99 "
131.,97 ,OBČINA PUCONCI,"7.240.675,85 ","4.649.751,95 ","4.321.999,33 ","3.621.061,00 ","3.621.061,00 ","248.975,67 ","211.744,41 ","48,30 ","10.261,87 ","26.921,09 ","451.962,66 ","1.318,80 ","0,00 ","0,00 ","450.643,86 ","0,00 ","0,00 ","327.752,62 ","43.445,49 ","4.526,23 ","5.618,31 ","33.300,95 ","1.576,60 ","1.576,60 ","691,86 ","691,86 ","36.216,24 ","36.216,24 ","245.822,43 ","0,00 ","245.822,43 ","15.690,76 ","8.739,47 ","8.739,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.951,29 ","838,37 ","6.112,92 ","0,00 ","56.400,00 ","56.400,00 ","56.400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.518.833,14 ","2.239.759,27 ","1.740.447,56 ","499.311,71 ","0,00 ","0,00 ","0,00 ","279.073,87 ","279.073,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
132.,98 ,OBČINA RAČE-FRAM,"7.496.032,97 ","5.609.282,73 ","4.099.049,27 ","3.282.841,00 ","3.282.841,00 ","702.850,13 ","624.915,38 ","527,57 ","11.401,18 ","66.006,00 ","113.358,14 ","1.182,81 ","0,00 ","0,00 ","112.175,33 ","0,00 ","0,00 ","1.510.233,46 ","161.345,80 ","0,00 ","56.833,15 ","104.512,65 ","2.779,51 ","2.779,51 ","3.419,00 ","3.419,00 ","500.132,25 ","500.132,25 ","842.556,90 ","0,00 ","842.556,90 ","626.674,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","626.674,00 ","974,00 ","625.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.260.076,24 ","1.260.076,24 ","1.260.076,24 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
133.,99 ,OBČINA RADEČE,"3.553.664,00 ","3.087.563,00 ","2.684.880,00 ","2.409.090,00 ","2.409.090,00 ","141.708,00 ","102.494,00 ","0,00 ","15.474,00 ","23.740,00 ","134.082,00 ","1.225,00 ","0,00 ","0,00 ","132.857,00 ","0,00 ","0,00 ","402.683,00 ","321.295,00 ","112,00 ","306,00 ","320.877,00 ","911,00 ","911,00 ","2.600,00 ","2.600,00 ","4.118,00 ","4.118,00 ","73.759,00 ","0,00 ","73.759,00 ","4.021,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.021,00 ","0,00 ","4.021,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","462.080,00 ","305.995,00 ","305.995,00 ","0,00 ","0,00 ","0,00 ","0,00 ","156.085,00 ","0,00 ","0,00 ","156.085,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
134.,100 ,OBČINA RADENCI,"4.398.063,59 ","3.467.584,38 ","3.121.627,85 ","2.675.466,00 ","2.675.466,00 ","268.295,70 ","222.671,35 ","314,34 ","3.358,36 ","41.951,65 ","177.866,15 ","1.424,15 ","0,00 ","0,00 ","176.442,00 ","0,00 ","0,00 ","345.956,53 ","236.650,73 ","0,00 ","1.677,77 ","234.972,96 ","1.422,13 ","1.422,13 ","6.956,33 ","6.956,33 ","26.471,69 ","26.471,69 ","74.455,65 ","0,00 ","74.455,65 ","4.136,25 ","479,05 ","479,05 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.657,20 ","0,00 ","3.657,20 ","0,00 ","1.760,00 ","1.760,00 ","1.600,00 ","160,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","924.582,96 ","924.582,96 ","924.582,96 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
135.,101 ,OBČINA RADLJE OB DRAVI,"7.200.051,98 ","4.799.860,22 ","3.907.311,83 ","3.335.073,00 ","3.335.073,00 ","390.196,07 ","343.467,68 ","454,83 ","7.986,89 ","38.286,67 ","182.042,76 ","1.247,46 ","0,00 ","0,00 ","180.795,30 ","0,00 ","0,00 ","892.548,39 ","642.226,63 ","0,00 ","897,20 ","641.329,43 ","2.434,04 ","2.434,04 ","9.942,41 ","9.942,41 ","6.762,56 ","6.762,56 ","231.182,75 ","0,00 ","231.182,75 ","339.508,36 ","56.630,50 ","55.797,17 ","833,33 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","282.877,86 ","0,00 ","282.877,86 ","0,00 ","6.175,00 ","6.175,00 ","6.175,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.054.508,40 ","1.280.935,14 ","1.280.935,14 ","0,00 ","0,00 ","0,00 ","0,00 ","773.573,26 ","0,00 ","0,00 ","533.997,20 ","239.576,06 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
136.,102 ,OBČINA RADOVLJICA,"14.823.264,03 ","12.897.387,92 ","11.414.403,25 ","9.167.766,00 ","9.167.766,00 ","1.905.107,93 ","1.508.605,51 ","3.290,32 ","146.486,43 ","246.725,67 ","341.529,32 ","10.957,87 ","0,00 ","0,00 ","330.571,45 ","0,00 ","0,00 ","1.482.984,67 ","921.174,03 ","8.944,60 ","22.520,41 ","889.709,02 ","6.630,79 ","6.630,79 ","41.556,55 ","41.556,55 ","3.211,12 ","3.211,12 ","510.412,18 ","0,00 ","510.412,18 ","680.065,38 ","176.996,28 ","176.996,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","503.069,10 ","0,00 ","503.069,10 ","0,00 ","11.232,09 ","11.232,09 ","11.042,00 ","190,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.234.578,64 ","1.234.578,64 ","1.104.978,64 ","0,00 ","0,00 ","129.600,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
137.,103 ,OBČINA RAVNE NA KOROŠKEM,"9.917.171,60 ","8.016.568,02 ","7.433.410,14 ","5.781.188,00 ","5.781.188,00 ","1.138.136,40 ","1.066.783,86 ","452,75 ","6.879,83 ","64.019,96 ","514.085,74 ","2.415,15 ","0,00 ","0,00 ","511.670,59 ","0,00 ","0,00 ","583.157,88 ","447.158,63 ","0,00 ","2.746,38 ","444.412,25 ","4.330,12 ","4.330,12 ","2.478,84 ","2.478,84 ","0,00 ","0,00 ","129.190,29 ","0,00 ","129.190,29 ","221.519,68 ","3.598,84 ","3.598,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","217.920,84 ","0,00 ","217.920,84 ","0,00 ","5.050,00 ","5.050,00 ","5.050,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.674.033,90 ","381.786,04 ","381.786,04 ","0,00 ","0,00 ","0,00 ","0,00 ","1.292.247,86 ","0,00 ","0,00 ","825.482,77 ","466.765,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
138.,176 ,OBČINA RAZKRIŽJE,"989.903,52 ","804.221,33 ","755.744,55 ","689.720,00 ","689.720,00 ","32.278,07 ","23.960,34 ","0,00 ","4.429,94 ","3.887,79 ","33.746,48 ","390,55 ","0,00 ","0,00 ","33.355,93 ","0,00 ","0,00 ","48.476,78 ","11.284,28 ","0,00 ","310,56 ","10.973,72 ","760,28 ","760,28 ","332,11 ","332,11 ","1.894,43 ","1.894,43 ","34.205,68 ","0,00 ","34.205,68 ","6.843,18 ","6.097,68 ","6.097,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","745,50 ","0,00 ","745,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","178.839,01 ","114.889,01 ","114.889,01 ","0,00 ","0,00 ","0,00 ","0,00 ","63.950,00 ","0,00 ","0,00 ","0,00 ","63.950,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
139.,209 ,OBČINA REČICA OB SAVINJI,"1.907.878,32 ","1.416.954,56 ","1.382.850,11 ","1.175.649,00 ","1.175.649,00 ","56.128,06 ","36.141,73 ","515,11 ","8.189,55 ","11.281,67 ","151.073,05 ","64.961,86 ","0,00 ","0,00 ","86.111,19 ","0,00 ","0,00 ","34.104,45 ","21.377,77 ","0,00 ","1.111,86 ","20.265,91 ","502,49 ","502,49 ","344,55 ","344,55 ","2.304,12 ","2.304,12 ","9.575,52 ","0,00 ","9.575,52 ","34.060,00 ","34.060,00 ","34.060,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","456.863,76 ","210.512,16 ","188.753,35 ","21.758,81 ","0,00 ","0,00 ","0,00 ","246.351,60 ","0,00 ","0,00 ","0,00 ","246.351,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
140.,201 ,OBČINA RENČE-VOGRSKO,"4.404.518,85 ","3.419.444,97 ","2.630.376,44 ","2.114.089,00 ","2.114.089,00 ","335.718,20 ","278.158,70 ","268,52 ","19.026,49 ","38.264,49 ","180.569,24 ","6.484,15 ","0,00 ","0,00 ","174.085,09 ","0,00 ","0,00 ","789.068,53 ","709.407,09 ","0,00 ","17.359,24 ","692.047,85 ","1.032,16 ","1.032,16 ","808,62 ","808,62 ","15.908,84 ","15.908,84 ","61.911,82 ","0,00 ","61.911,82 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","985.073,88 ","115.518,66 ","115.518,66 ","0,00 ","0,00 ","0,00 ","0,00 ","869.555,22 ","0,00 ","0,00 ","0,00 ","509.555,22 ","0,00 ","0,00 ","360.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
141.,104 ,OBČINA RIBNICA,"7.829.690,50 ","6.152.436,67 ","5.570.665,81 ","4.879.782,00 ","4.879.782,00 ","404.429,21 ","294.780,80 ","641,85 ","32.371,40 ","76.635,16 ","286.454,60 ","53.937,92 ","0,00 ","0,00 ","232.516,68 ","0,00 ","0,00 ","581.770,86 ","151.045,82 ","125,58 ","5.895,67 ","145.024,57 ","4.862,07 ","4.862,07 ","2.777,28 ","2.777,28 ","52.271,02 ","52.271,02 ","370.814,67 ","0,00 ","370.814,67 ","269.137,54 ","117.188,63 ","81.288,63 ","0,00 ","35.900,00 ","0,00 ","0,00 ","0,00 ","0,00 ","151.948,91 ","18.014,30 ","124.241,11 ","9.693,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.408.116,29 ","1.406.427,44 ","1.406.127,44 ","300,00 ","0,00 ","0,00 ","0,00 ","1.688,85 ","0,00 ","0,00 ","1.688,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
142.,177 ,OBČINA RIBNICA NA POHORJU,"1.691.267,78 ","1.010.190,81 ","810.485,10 ","736.828,00 ","736.828,00 ","26.362,13 ","24.347,52 ","10,70 ","88,61 ","1.915,30 ","47.294,97 ","305,29 ","0,00 ","0,00 ","46.989,68 ","0,00 ","0,00 ","199.705,71 ","72.903,82 ","0,00 ","11.454,88 ","61.448,94 ","653,40 ","653,40 ","0,00 ","0,00 ","4.291,24 ","4.291,24 ","121.857,25 ","0,00 ","121.857,25 ","148.002,75 ","148.002,75 ","148.002,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","525.424,22 ","228.903,03 ","228.903,03 ","0,00 ","0,00 ","0,00 ","0,00 ","296.521,19 ","0,00 ","0,00 ","247.817,71 ","48.703,48 ","0,00 ","0,00 ","0,00 ","0,00 ","7.650,00 ","0,00 ","0,00 ","7.650,00 ","7.650,00 "
143.,106 ,OBČINA ROGAŠKA SLATINA,"11.023.898,00 ","8.067.950,00 ","7.109.808,00 ","5.629.964,00 ","5.629.964,00 ","932.345,00 ","662.709,00 ","772,00 ","20.323,00 ","248.541,00 ","547.499,00 ","21.082,00 ","0,00 ","0,00 ","526.417,00 ","0,00 ","0,00 ","958.142,00 ","507.873,00 ","0,00 ","9.441,00 ","498.432,00 ","4.829,00 ","4.829,00 ","5.324,00 ","5.324,00 ","0,00 ","0,00 ","440.116,00 ","0,00 ","440.116,00 ","491.875,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","491.875,00 ","125.010,00 ","366.865,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.464.073,00 ","1.319.369,00 ","1.144.287,00 ","112.748,00 ","0,00 ","62.334,00 ","0,00 ","1.144.704,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.144.704,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
144.,105 ,OBČINA ROGAŠOVCI,"3.149.611,57 ","2.031.610,45 ","1.912.973,92 ","1.883.568,00 ","1.883.568,00 ","15.665,79 ","-2,04 ","0,00 ","2.361,92 ","13.305,91 ","13.740,13 ","1.844,96 ","0,00 ","0,00 ","11.895,17 ","0,00 ","0,00 ","118.636,53 ","44.785,00 ","2.769,95 ","22.489,54 ","19.525,51 ","349,95 ","349,95 ","0,00 ","0,00 ","3.095,07 ","3.095,07 ","70.406,51 ","0,00 ","70.406,51 ","46.000,00 ","36.800,00 ","36.800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.200,00 ","0,00 ","9.200,00 ","0,00 ","48.450,00 ","48.450,00 ","48.450,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.023.551,12 ","608.279,62 ","608.279,62 ","0,00 ","0,00 ","0,00 ","0,00 ","415.271,50 ","0,00 ","0,00 ","0,00 ","415.271,50 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
145.,107 ,OBČINA ROGATEC,"3.771.510,16 ","2.469.569,77 ","1.998.742,08 ","1.745.140,00 ","1.745.140,00 ","184.352,95 ","175.198,88 ","149,35 ","1.974,67 ","7.030,05 ","69.249,13 ","678,74 ","0,00 ","0,00 ","68.570,39 ","0,00 ","0,00 ","470.827,69 ","134.831,92 ","0,00 ","8.757,02 ","126.074,90 ","450,28 ","450,28 ","212,28 ","212,28 ","0,00 ","0,00 ","335.333,21 ","0,00 ","335.333,21 ","100.804,52 ","39.427,88 ","39.427,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","61.376,64 ","23.806,64 ","37.570,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.201.135,87 ","1.025.146,23 ","995.080,92 ","0,00 ","0,00 ","26.507,17 ","3.558,14 ","175.989,64 ","0,00 ","0,00 ","0,00 ","175.989,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
146.,108 ,OBČINA RUŠE,"8.788.077,91 ","6.050.308,21 ","5.172.320,88 ","3.660.488,00 ","3.660.488,00 ","1.100.971,43 ","1.037.042,35 ","0,00 ","5.405,23 ","58.523,85 ","410.861,45 ","71.897,17 ","0,00 ","0,00 ","338.964,28 ","0,00 ","0,00 ","877.987,33 ","712.826,87 ","18,30 ","3.175,98 ","709.632,59 ","3.535,02 ","3.535,02 ","5.144,49 ","5.144,49 ","4.645,90 ","4.645,90 ","151.835,05 ","0,00 ","151.835,05 ","174.880,42 ","12.142,89 ","8.576,22 ","0,00 ","3.566,67 ","0,00 ","0,00 ","0,00 ","0,00 ","162.737,53 ","0,00 ","162.737,53 ","0,00 ","2.245,00 ","2.245,00 ","1.670,00 ","575,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.560.644,28 ","1.952.276,98 ","1.769.996,96 ","0,00 ","182.132,72 ","147,30 ","0,00 ","608.367,30 ","0,00 ","0,00 ","608.367,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
147.,178 ,OBČINA SELNICA OB DRAVI,"3.916.716,00 ","3.325.857,00 ","2.754.237,00 ","2.327.309,00 ","2.327.309,00 ","239.098,00 ","177.431,00 ","237,00 ","13.060,00 ","48.370,00 ","187.830,00 ","868,00 ","0,00 ","0,00 ","186.962,00 ","0,00 ","0,00 ","571.620,00 ","538.185,00 ","0,00 ","13.679,00 ","524.506,00 ","5.178,00 ","5.178,00 ","1.781,00 ","1.781,00 ","839,00 ","839,00 ","25.637,00 ","0,00 ","25.637,00 ","249,00 ","249,00 ","249,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.320,00 ","3.320,00 ","2.520,00 ","800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","587.290,00 ","354.182,00 ","250.851,00 ","61.738,00 ","0,00 ","41.593,00 ","0,00 ","233.108,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","233.108,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
148.,109 ,OBČINA SEMIČ,"4.998.133,16 ","2.644.062,29 ","2.547.087,53 ","2.291.345,00 ","2.291.345,00 ","142.962,92 ","84.941,19 ","138,57 ","20.971,79 ","36.911,37 ","112.779,61 ","440,58 ","0,00 ","0,00 ","112.339,03 ","0,00 ","0,00 ","96.974,76 ","34.178,21 ","0,00 ","1.811,51 ","32.366,70 ","1.955,28 ","1.955,28 ","2.954,75 ","2.954,75 ","45,00 ","45,00 ","57.841,52 ","0,00 ","57.841,52 ","120.160,72 ","68.578,61 ","68.578,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.582,11 ","2.238,21 ","49.343,90 ","0,00 ","27.632,40 ","27.632,40 ","20.000,00 ","7.632,40 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.206.277,75 ","924.287,06 ","924.287,06 ","0,00 ","0,00 ","0,00 ","0,00 ","1.281.990,69 ","0,00 ","63.903,35 ","1.218.087,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
