št.",ID,OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.,131 ,OBČINA TRŽIČ,"20.204.479,21 ","4.834.708,06 ","717.070,64 ","595.906,78 ","22.960,00 ","56.747,44 ","31.079,22 ","9.799,68 ","0,00 ","577,52 ","114.307,40 ","57.582,99 ","45.264,88 ","386,47 ","647,70 ","10.425,36 ","3.794.666,81 ","664.702,11 ","37.167,94 ","230.184,08 ","5.270,08 ","9.679,16 ","2.196.104,06 ","123.138,56 ","535,59 ","527.885,23 ","50.637,76 ","0,00 ","50.637,76 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","158.025,45 ","0,00 ","158.025,45 ","0,00 ","0,00 ","0,00 ","3.588.565,79 ","31.987,94 ","0,00 ","0,00 ","31.987,94 ","846.326,76 ","0,00 ","35.200,00 ","0,00 ","1.142,94 ","0,00 ","809.983,82 ","429.189,66 ","429.189,66 ","2.281.061,43 ","30.150,15 ","37.449,48 ","5.555,68 ","2.207.906,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.164.708,82 ","11.164.708,82 ","67.572,36 ","5.604,00 ","47.245,93 ","0,00 ","9.108.892,24 ","1.310.747,09 ","249.133,94 ","516,00 ","374.997,26 ","616.496,54 ","481.474,20 ","108.500,00 ","372.974,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","135.022,34 ","0,00 ","0,00 ","0,00 ","135.022,34 ","-783.700,73 ","-761.129,73 ","2.352.810,00 "
189.,132 ,OBČINA TURNIŠČE,"2.543.842,95 ","853.951,71 ","228.597,43 ","205.378,75 ","3.360,00 ","5.117,59 ","0,00 ","0,00 ","0,00 ","14.741,09 ","28.097,78 ","27.296,28 ","0,00 ","0,00 ","0,00 ","801,50 ","574.513,69 ","37.052,35 ","1.118,69 ","109.809,03 ","0,00 ","5.076,98 ","210.834,53 ","1.870,44 ","0,00 ","208.751,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.742,81 ","9.742,81 ","13.000,00 ","0,00 ","0,00 ","0,00 ","907.218,30 ","16.099,97 ","0,00 ","0,00 ","16.099,97 ","365.400,72 ","0,00 ","0,00 ","0,00 ","0,00 ","16.542,50 ","348.858,22 ","65.942,11 ","65.942,11 ","459.775,50 ","7.740,47 ","42.737,86 ","2.998,92 ","462,16 ","390.606,13 ","15.229,96 ","0,00 ","0,00 ","0,00 ","673.532,53 ","673.532,53 ","105.018,86 ","81.078,32 ","10.854,15 ","0,00 ","334.598,74 ","104.509,41 ","0,00 ","0,00 ","37.473,05 ","109.140,41 ","46.147,14 ","0,00 ","40.873,84 ","3.386,00 ","1.887,30 ","0,00 ","0,00 ","0,00 ","62.993,27 ","51.125,72 ","0,00 ","0,00 ","11.867,55 ","-146.011,53 ","-156.775,51 ","303.279,46 "
190.,133 ,MESTNA OBČINA VELENJE,"31.477.539,31 ","9.482.988,68 ","2.310.268,34 ","1.951.330,68 ","80.317,26 ","139.960,59 ","91.607,58 ","32.002,37 ","0,00 ","15.049,86 ","398.180,15 ","183.784,61 ","147.203,11 ","1.245,10 ","2.076,34 ","63.870,99 ","6.534.264,11 ","928.525,02 ","20.823,72 ","490.807,26 ","624.460,98 ","18.578,15 ","3.020.710,28 ","110.650,58 ","0,00 ","1.319.708,12 ","94.500,08 ","0,00 ","21.426,90 ","0,00 ","73.073,18 ","0,00 ","0,00 ","0,00 ","145.776,00 ","0,00 ","145.776,00 ","0,00 ","0,00 ","0,00 ","10.804.199,51 ","34.327,17 ","0,00 ","0,00 ","34.327,17 ","4.732.263,91 ","0,00 ","33.643,72 ","102.382,39 ","0,00 ","0,00 ","4.596.237,80 ","1.186.883,80 ","1.186.883,80 ","4.850.724,63 ","0,00 ","480.176,24 ","26.382,22 ","3.689.357,31 ","654.808,86 ","0,00 ","0,00 ","0,00 ","0,00 ","8.915.015,54 ","8.915.015,54 ","402.959,68 ","0,00 ","205.277,49 ","67.324,82 ","2.723.260,87 ","2.558.020,05 ","1.996.639,22 ","330.464,10 ","631.069,31 ","2.275.335,58 ","1.568.012,23 ","89.673,65 ","1.478.338,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","707.323,35 ","102.631,85 ","0,00 ","0,00 ","604.691,50 ","-1.270.156,82 ","-1.235.051,31 ","7.028.662,12 "
191.,187 ,OBČINA VELIKA POLANA,"2.404.261,12 ","365.012,61 ","91.221,03 ","80.408,95 ","4.928,00 ","5.884,08 ","0,00 ","0,00 ","0,00 ","0,00 ","14.803,91 ","7.258,10 ","5.708,84 ","48,33 ","82,03 ","1.706,61 ","256.877,00 ","77.554,37 ","10.698,83 ","76.666,20 ","3.056,94 ","9.009,59 ","66.589,22 ","0,00 ","0,00 ","13.301,85 ","2.110,67 ","0,00 ","2.110,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","373.096,75 ","15.526,70 ","0,00 ","0,00 ","15.526,70 ","70.037,00 ","236,87 ","1.500,00 ","19.661,31 ","0,00 ","0,00 ","48.638,82 ","46.695,27 ","46.695,27 ","240.837,78 ","3.734,17 ","19.367,06 ","14.993,60 ","191.680,16 ","0,00 ","11.062,79 ","0,00 ","0,00 ","0,00 ","1.625.652,69 ","1.625.652,69 ","0,00 ","0,00 ","7.131,44 ","8.658,16 ","1.294.197,81 ","298.757,29 ","0,00 ","0,00 ","16.907,99 ","40.499,07 ","40.499,07 ","0,00 ","37.799,07 ","0,00 ","0,00 ","0,00 ","2.700,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-43.708,88 ","-42.485,26 ","328.691,22 "
192.,134 ,OBČINA VELIKE LAŠČE,"5.292.451,60 ","536.194,18 ","178.374,25 ","163.751,55 ","4.984,00 ","9.638,70 ","0,00 ","0,00 ","0,00 ","0,00 ","24.421,98 ","11.836,13 ","9.482,23 ","80,41 ","133,81 ","2.889,40 ","294.234,90 ","95.506,91 ","0,00 ","17.865,06 ","3.377,11 ","4.046,59 ","84.283,69 ","0,00 ","0,00 ","89.155,54 ","22.463,05 ","0,00 ","0,00 ","0,00 ","22.463,05 ","0,00 ","0,00 ","0,00 ","16.700,00 ","0,00 ","16.700,00 ","0,00 ","0,00 ","0,00 ","1.893.731,70 ","47.284,48 ","0,00 ","0,00 ","47.284,48 ","878.274,95 ","0,00 ","23.605,99 ","376,46 ","0,00 ","0,00 ","854.292,50 ","211.127,50 ","211.127,50 ","757.044,77 ","0,00 ","17.760,06 ","1.036,00 ","737.040,65 ","0,00 ","1.208,06 ","0,00 ","0,00 ","0,00 ","1.198.684,24 ","1.198.684,24 ","0,00 ","0,00 ","0,00 ","0,00 ","486.887,16 ","212.829,89 ","453.046,58 ","0,00 ","45.920,61 ","1.663.841,48 ","23.729,85 ","23.729,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.640.111,63 ","0,00 ","0,00 ","0,00 ","1.640.111,63 ","-337.890,95 ","-320.277,71 ","759.092,03 "
193.,188 ,OBČINA VERŽEJ,"1.239.736,00 ","256.506,00 ","100.051,00 ","89.177,00 ","3.266,00 ","7.091,00 ","517,00 ","0,00 ","0,00 ","0,00 ","15.392,00 ","7.106,00 ","6.739,00 ","52,00 ","87,00 ","1.408,00 ","134.747,00 ","10.522,00 ","288,00 ","32.077,00 ","1.832,00 ","2.689,00 ","13.837,00 ","585,00 ","0,00 ","72.917,00 ","5.016,00 ","0,00 ","4.759,00 ","0,00 ","257,00 ","0,00 ","0,00 ","0,00 ","1.300,00 ","0,00 ","1.300,00 ","0,00 ","0,00 ","0,00 ","394.290,00 ","4.266,00 ","46,00 ","0,00 ","4.220,00 ","210.124,00 ","0,00 ","1.669,00 ","0,00 ","0,00 ","0,00 ","208.455,00 ","53.543,00 ","53.543,00 ","126.357,00 ","7.801,00 ","7.838,00 ","237,00 ","79.091,00 ","31.390,00 ","0,00 ","0,00 ","0,00 ","0,00 ","426.363,00 ","426.363,00 ","0,00 ","0,00 ","3.065,00 ","730,00 ","360.878,00 ","0,00 ","3.570,00 ","12.713,00 ","45.407,00 ","162.577,00 ","56.997,00 ","10.000,00 ","46.283,00 ","0,00 ","0,00 ","714,00 ","0,00 ","0,00 ","105.580,00 ","2.452,00 ","0,00 ","0,00 ","103.128,00 ","18.515,00 ","23.132,00 ","253.170,00 "
194.,135 ,OBČINA VIDEM,"6.461.573,04 ","1.263.016,04 ","260.661,00 ","208.331,00 ","10.752,00 ","26.765,00 ","7.595,00 ","5.430,00 ","0,00 ","1.788,00 ","41.293,00 ","19.698,00 ","15.737,00 ","133,00 ","223,00 ","5.502,00 ","901.629,04 ","134.483,00 ","6.751,00 ","116.323,00 ","25.714,00 ","9.307,00 ","411.854,00 ","0,00 ","1.404,00 ","195.793,04 ","2.233,00 ","0,00 ","2.233,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","57.200,00 ","0,00 ","57.200,00 ","0,00 ","0,00 ","0,00 ","1.613.767,00 ","45.433,00 ","0,00 ","0,00 ","45.433,00 ","990.270,00 ","0,00 ","4.820,00 ","840,00 ","0,00 ","0,00 ","984.610,00 ","162.504,00 ","162.504,00 ","415.560,00 ","38.971,00 ","80.852,00 ","3.098,00 ","286.970,00 ","0,00 ","5.669,00 ","0,00 ","0,00 ","0,00 ","3.493.317,00 ","3.493.317,00 ","0,00 ","0,00 ","193.652,00 ","0,00 ","2.850.614,00 ","0,00 ","31.575,00 ","0,00 ","417.476,00 ","91.473,00 ","79.529,00 ","76.437,00 ","3.092,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.944,00 ","11.944,00 ","0,00 ","0,00 ","0,00 ","-871.591,04 ","-870.625,04 ","819.992,96 "
195.,136 ,OBČINA VIPAVA,"4.553.703,43 ","1.072.053,14 ","216.466,50 ","187.208,38 ","6.048,00 ","11.402,20 ","6.418,54 ","4.811,87 ","0,00 ","577,51 ","41.585,52 ","23.228,41 ","14.845,96 ","127,76 ","212,89 ","3.170,50 ","800.091,19 ","57.753,22 ","5.052,27 ","95.799,28 ","0,00 ","3.681,75 ","357.636,80 ","85,79 ","279,41 ","279.802,67 ","3.909,93 ","0,00 ","3.909,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.000,00 ","0,00 ","10.000,00 ","0,00 ","0,00 ","0,00 ","1.526.285,99 ","56.381,87 ","0,00 ","0,00 ","56.381,87 ","843.853,80 ","0,00 ","14.220,00 ","1.758,00 ","0,00 ","0,00 ","827.875,80 ","152.613,22 ","152.613,22 ","473.437,10 ","14.247,46 ","16.034,24 ","0,00 ","355.641,90 ","1.798,67 ","85.714,83 ","0,00 ","0,00 ","0,00 ","1.878.213,73 ","1.878.213,73 ","135.784,90 ","0,00 ","18.546,73 ","0,00 ","855.347,30 ","767.360,42 ","0,00 ","0,00 ","101.174,38 ","77.150,57 ","51.443,93 ","34.960,80 ","16.483,13 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","25.706,64 ","0,00 ","0,00 ","0,00 ","25.706,64 ","579.464,90 ","574.144,44 ","1.648.182,62 "
196.,137 ,OBČINA VITANJE,"3.164.449,91 ","978.545,02 ","149.422,65 ","136.823,78 ","4.704,00 ","7.894,87 ","0,00 ","0,00 ","0,00 ","0,00 ","23.378,94 ","12.082,42 ","8.829,80 ","80,81 ","146,67 ","2.239,24 ","784.271,43 ","117.485,77 ","648,00 ","105.818,36 ","11.466,55 ","923,56 ","474.835,30 ","0,00 ","0,00 ","73.093,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.472,00 ","0,00 ","21.472,00 ","0,00 ","0,00 ","0,00 ","530.872,21 ","0,00 ","0,00 ","0,00 ","0,00 ","336.524,79 ","0,00 ","2.600,00 ","0,00 ","0,00 ","0,00 ","333.924,79 ","75.729,13 ","75.729,13 ","118.618,29 ","0,00 ","26.569,69 ","0,00 ","92.048,60 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.655.032,68 ","1.655.032,68 ","0,00 ","0,00 ","2.742,88 ","0,00 ","1.459.676,30 ","96.011,21 ","0,00 ","0,00 ","96.602,29 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-30.269,47 ","-30.921,66 ","26.067,27 "
197.,138 ,OBČINA VODICE,"4.436.089,93 ","1.713.674,28 ","297.203,71 ","225.843,34 ","7.392,00 ","25.654,08 ","1.500,00 ","14.084,71 ","0,00 ","22.729,58 ","45.943,21 ","22.177,47 ","17.766,84 ","150,42 ","250,82 ","5.597,66 ","1.293.956,36 ","92.655,93 ","652.824,07 ","116.830,16 ","10.346,39 ","7.169,78 ","221.577,00 ","1.235,16 ","0,00 ","191.317,87 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","76.571,00 ","0,00 ","76.571,00 ","0,00 ","0,00 ","0,00 ","1.239.354,80 ","30.805,57 ","0,00 ","0,00 ","30.805,57 ","744.076,40 ","0,00 ","11.057,92 ","7.864,22 ","0,00 ","23.300,00 ","701.854,26 ","133.701,00 ","133.701,00 ","330.771,83 ","48.319,84 ","31.511,84 ","0,00 ","229.934,74 ","21.005,41 ","0,00 ","0,00 ","0,00 ","0,00 ","1.111.512,77 ","1.111.512,77 ","0,00 ","0,00 ","8.334,87 ","0,00 ","916.426,14 ","101.746,01 ","34.656,17 ","0,00 ","50.349,58 ","371.548,08 ","346.653,88 ","25.000,00 ","321.653,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.894,20 ","0,00 ","0,00 ","0,00 ","24.894,20 ","137.041,84 ","134.834,00 ","73.978,06 "
198.,139 ,OBČINA VOJNIK,"7.256.807,59 ","2.175.460,82 ","537.508,37 ","458.668,61 ","20.216,00 ","42.387,19 ","8.674,38 ","7.562,19 ","0,00 ","0,00 ","90.110,14 ","42.742,13 ","33.716,68 ","285,13 ","478,40 ","12.887,80 ","1.425.316,46 ","156.199,23 ","29.007,04 ","159.078,82 ","38.474,10 ","13.870,45 ","814.679,54 ","13.318,54 ","0,00 ","200.688,74 ","48.525,85 ","0,00 ","47.595,85 ","0,00 ","930,00 ","0,00 ","0,00 ","0,00 ","74.000,00 ","0,00 ","74.000,00 ","0,00 ","0,00 ","0,00 ","2.256.556,24 ","15.121,87 ","0,00 ","0,00 ","15.121,87 ","829.890,94 ","0,00 ","9.660,00 ","0,00 ","0,00 ","0,00 ","820.230,94 ","174.912,82 ","174.912,82 ","1.236.630,61 ","2.813,33 ","89.563,64 ","9.972,34 ","1.134.281,30 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.289.316,45 ","2.289.316,45 ","0,00 ","160,00 ","29.022,00 ","0,00 ","1.783.230,27 ","173.710,36 ","135.455,00 ","4.289,70 ","163.449,12 ","535.474,08 ","471.271,29 ","0,00 ","345.271,29 ","0,00 ","126.000,00 ","0,00 ","0,00 ","0,00 ","64.202,79 ","16.202,79 ","0,00 ","0,00 ","48.000,00 ","-132.881,13 ","-87.327,78 ","990.962,01 "
199.,189 ,OBČINA VRANSKO,"2.769.087,95 ","810.891,02 ","199.523,44 ","143.932,33 ","5.712,00 ","12.590,77 ","9.587,38 ","0,00 ","27.700,96 ","0,00 ","29.108,71 ","14.580,09 ","11.676,06 ","98,84 ","164,64 ","2.589,08 ","522.129,65 ","75.046,90 ","5.793,31 ","25.207,46 ","3.627,89 ","4.388,29 ","333.460,94 ","26.925,65 ","0,00 ","47.679,21 ","49.224,20 ","0,00 ","49.224,20 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","10.905,02 ","5.421,47 ","5.483,55 ","0,00 ","0,00 ","0,00 ","868.692,96 ","0,00 ","0,00 ","0,00 ","0,00 ","443.559,28 ","0,00 ","3.838,00 ","0,00 ","0,00 ","0,00 ","439.721,28 ","80.578,75 ","80.578,75 ","344.554,93 ","29.834,10 ","25.803,58 ","2.847,22 ","244.496,80 ","41.573,23 ","0,00 ","0,00 ","0,00 ","0,00 ","971.124,03 ","971.124,03 ","200.000,00 ","0,00 ","35.219,62 ","0,00 ","471.702,54 ","193.146,52 ","9.748,62 ","0,00 ","61.306,73 ","118.379,94 ","23.535,65 ","23.173,00 ","362,65 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","94.844,29 ","64.753,32 ","0,00 ","0,00 ","30.090,97 ","-96.033,43 ","-47.324,63 ","182.069,95 "
200.,140 ,OBČINA VRHNIKA,"14.501.325,83 ","3.968.759,09 ","908.188,64 ","769.831,23 ","28.560,00 ","71.388,85 ","18.008,66 ","18.192,81 ","0,00 ","2.207,09 ","143.925,82 ","71.350,21 ","57.160,55 ","483,85 ","806,29 ","14.124,92 ","2.853.085,36 ","159.695,15 ","9.930,17 ","215.272,35 ","14.297,36 ","2.893,95 ","1.973.348,62 ","39.500,82 ","0,00 ","438.146,94 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.559,27 ","0,00 ","50.000,00 ","13.559,27 ","0,00 ","0,00 ","4.797.847,51 ","120.617,65 ","93.657,44 ","0,00 ","26.960,21 ","1.940.900,42 ","0,00 ","4.957,68 ","38.856,02 ","0,00 ","0,00 ","1.897.086,72 ","525.283,87 ","525.283,87 ","2.211.045,57 ","4.612,88 ","53.992,48 ","4.024,77 ","2.132.801,74 ","15.613,70 ","0,00 ","0,00 ","0,00 ","0,00 ","5.516.054,00 ","5.516.054,00 ","140.000,00 ","159.324,38 ","350.611,72 ","0,00 ","3.150.069,50 ","574.705,02 ","468.314,80 ","0,00 ","673.028,58 ","218.665,23 ","60.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","60.000,00 ","0,00 ","158.665,23 ","7.795,33 ","0,00 ","0,00 ","150.869,90 ","-2.621.354,57 ","-2.788.861,51 ","2.054.089,64 "
201.,141 ,OBČINA VUZENICA,"2.765.964,12 ","318.540,14 ","145.114,97 ","106.621,32 ","3.696,00 ","6.117,67 ","4.886,16 ","785,57 ","0,00 ","23.008,25 ","19.922,28 ","9.767,26 ","8.128,57 ","68,75 ","114,58 ","1.843,12 ","127.992,06 ","47.512,04 ","0,00 ","15.160,67 ","464,35 ","2.280,05 ","11.250,38 ","0,00 ","0,00 ","51.324,57 ","7.571,57 ","0,00 ","7.571,57 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.939,26 ","4.609,31 ","10.000,00 ","0,00 ","3.329,95 ","0,00 ","1.425.308,23 ","9.868,67 ","2.148,23 ","0,00 ","7.720,44 ","515.684,35 ","0,00 ","5.040,00 ","0,00 ","0,00 ","0,00 ","510.644,35 ","112.854,19 ","112.854,19 ","786.901,02 ","13.065,22 ","20.701,51 ","439,67 ","330.199,96 ","422.494,66 ","0,00 ","0,00 ","0,00 ","0,00 ","876.882,86 ","876.882,86 ","0,00 ","3.656,23 ","6.981,42 ","2.971,97 ","668.405,30 ","102.353,43 ","5.000,00 ","0,00 ","87.514,51 ","145.232,89 ","66.777,05 ","4.000,00 ","43.801,80 ","0,00 ","0,00 ","5.302,76 ","13.672,49 ","0,00 ","78.455,84 ","0,00 ","123,00 ","0,00 ","78.332,84 ","28.265,69 ","34.554,44 ","391.682,13 "
202.,142 ,OBČINA ZAGORJE OB SAVI,"11.683.599,51 ","2.733.476,38 ","684.237,77 ","608.525,56 ","20.608,00 ","37.014,65 ","10.275,21 ","5.755,66 ","0,00 ","2.058,69 ","111.259,90 ","54.359,84 ","43.549,31 ","368,67 ","614,18 ","12.367,90 ","1.813.996,59 ","462.354,20 ","9.577,04 ","292.917,42 ","19.301,14 ","12.441,05 ","694.141,49 ","48.273,32 ","38.984,47 ","236.006,46 ","53.982,12 ","0,00 ","53.982,12 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","70.000,00 ","0,00 ","70.000,00 ","0,00 ","0,00 ","0,00 ","5.510.449,03 ","0,00 ","0,00 ","0,00 ","0,00 ","2.645.007,50 ","0,00 ","59.004,20 ","85.385,46 ","0,00 ","0,00 ","2.500.617,84 ","660.007,73 ","660.007,73 ","2.205.433,80 ","26.393,78 ","72.773,67 ","15.957,18 ","1.246.489,41 ","843.819,76 ","0,00 ","0,00 ","0,00 ","0,00 ","2.355.711,29 ","2.355.711,29 ","0,00 ","10.719,68 ","48.252,50 ","193.440,00 ","1.608.181,23 ","161.405,10 ","81.893,71 ","396,72 ","251.422,35 ","1.083.962,81 ","968.829,79 ","317.963,03 ","472.366,76 ","0,00 ","178.500,00 ","0,00 ","0,00 ","0,00 ","115.133,02 ","24.085,63 ","0,00 ","0,00 ","91.047,39 ","834.781,83 ","865.517,61 ","2.732.223,88 "
203.,143 ,OBČINA ZAVRČ,"1.870.880,70 ","455.755,58 ","124.829,84 ","95.258,50 ","4.032,00 ","11.038,88 ","7.747,53 ","5.825,35 ","0,00 ","927,58 ","19.762,69 ","9.633,01 ","7.717,24 ","65,32 ","108,88 ","2.238,24 ","237.541,11 ","29.860,47 ","1.179,00 ","31.632,41 ","0,00 ","12.827,83 ","68.843,88 ","0,00 ","0,00 ","93.197,52 ","2.382,05 ","0,00 ","2.261,98 ","0,00 ","120,07 ","0,00 ","0,00 ","0,00 ","71.239,89 ","0,00 ","71.239,89 ","0,00 ","0,00 ","0,00 ","484.174,64 ","2.885,00 ","0,00 ","0,00 ","2.885,00 ","294.271,84 ","0,00 ","353,06 ","0,00 ","0,00 ","0,00 ","293.918,78 ","49.121,54 ","49.121,54 ","137.896,26 ","14.771,63 ","24.315,31 ","215,33 ","90.576,56 ","0,00 ","8.017,43 ","0,00 ","0,00 ","0,00 ","898.980,11 ","898.980,11 ","0,00 ","0,00 ","23.590,13 ","0,00 ","397.141,70 ","399.178,03 ","7.674,44 ","352,48 ","71.043,33 ","31.970,37 ","9.618,61 ","9.618,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.351,76 ","3.772,51 ","0,00 ","0,00 ","18.579,25 ","48.476,59 ","46.538,76 ","180.268,58 "
204.,144 ,OBČINA ZREČE,"7.606.036,03 ","2.195.385,60 ","434.306,11 ","389.999,08 ","13.675,20 ","22.964,95 ","7.666,88 ","0,00 ","0,00 ","0,00 ","74.076,40 ","35.034,69 ","27.857,87 ","235,74 ","394,11 ","10.553,99 ","1.634.250,34 ","193.253,08 ","41.649,17 ","533.085,84 ","23.098,20 ","8.423,10 ","622.393,15 ","13.019,27 ","26.271,45 ","173.057,08 ","28.557,96 ","0,00 ","22.910,33 ","0,00 ","5.647,63 ","0,00 ","0,00 ","0,00 ","24.194,79 ","0,00 ","24.194,79 ","0,00 ","0,00 ","0,00 ","1.945.236,69 ","76.221,45 ","0,00 ","0,00 ","76.221,45 ","1.217.756,85 ","0,00 ","8.850,00 ","3.353,77 ","0,00 ","0,00 ","1.205.553,08 ","215.759,64 ","215.759,64 ","435.498,75 ","40.265,28 ","57.714,16 ","483,48 ","332.990,00 ","4.045,83 ","0,00 ","0,00 ","0,00 ","0,00 ","3.382.614,15 ","3.382.614,15 ","16.606,62 ","3.638,04 ","56.045,72 ","0,00 ","2.494.766,08 ","284.377,44 ","478.832,78 ","0,00 ","48.347,47 ","82.799,59 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","82.799,59 ","74.600,59 ","0,00 ","0,00 ","8.199,00 ","-198.822,10 ","-173.639,39 ","915.128,72 "
205.,190 ,OBČINA ŽALEC,"25.718.527,72 ","4.913.312,92 ","868.414,82 ","766.007,18 ","27.104,00 ","59.399,25 ","6.809,99 ","2.508,74 ","0,00 ","6.585,66 ","140.939,83 ","68.796,41 ","55.114,90 ","466,31 ","777,37 ","15.784,84 ","2.418.334,87 ","766.449,27 ","6.579,17 ","325.304,51 ","19.168,67 ","3.644,09 ","996.972,69 ","20.355,78 ","4.001,18 ","275.859,51 ","89.056,58 ","0,00 ","75.569,38 ","0,00 ","13.487,20 ","0,00 ","0,00 ","0,00 ","1.396.566,82 ","0,00 ","755.059,32 ","0,00 ","641.507,50 ","0,00 ","7.803.274,47 ","247.323,38 ","0,00 ","0,00 ","247.323,38 ","3.713.504,32 ","0,00 ","49.730,00 ","9.000,04 ","4.025,14 ","31.483,58 ","3.619.265,56 ","1.036.075,17 ","1.036.075,17 ","2.806.371,60 ","0,00 ","239.077,82 ","9.634,73 ","1.950.117,38 ","607.541,67 ","0,00 ","0,00 ","0,00 ","0,00 ","11.059.971,07 ","11.059.971,07 ","0,00 ","13.252,14 ","264.820,85 ","150,00 ","8.546.613,71 ","1.165.654,27 ","55.290,50 ","30.437,72 ","983.751,88 ","1.941.969,26 ","1.325.504,39 ","278.005,45 ","1.038.221,64 ","0,00 ","0,00 ","9.277,30 ","0,00 ","0,00 ","616.464,87 ","59.870,91 ","0,00 ","0,00 ","556.593,96 ","-2.037.204,78 ","-1.952.000,65 ","1.435.179,10 "
206.,146 ,OBČINA ŽELEZNIKI,"12.354.555,41 ","1.469.320,79 ","300.918,86 ","258.153,51 ","11.465,07 ","20.514,78 ","2.806,87 ","7.112,36 ","0,00 ","866,27 ","48.289,00 ","23.977,71 ","18.988,66 ","160,76 ","269,93 ","4.891,94 ","999.691,86 ","92.637,64 ","55.772,12 ","276.981,34 ","4.767,32 ","4.196,31 ","337.533,66 ","3.723,80 ","0,00 ","224.079,67 ","3.003,16 ","0,00 ","3.003,16 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","117.417,91 ","24.917,91 ","87.000,00 ","0,00 ","5.500,00 ","0,00 ","2.360.054,95 ","111.832,40 ","0,00 ","0,00 ","111.832,40 ","1.632.995,46 ","0,00 ","2.318,17 ","2.154,57 ","0,00 ","0,00 ","1.628.522,72 ","210.400,03 ","210.400,03 ","404.827,06 ","0,00 ","10.876,08 ","0,00 ","390.242,98 ","3.708,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.169.916,69 ","8.169.916,69 ","0,00 ","0,00 ","55.050,22 ","9.438,74 ","3.218.835,07 ","4.191.191,33 ","31.500,00 ","0,00 ","663.901,33 ","355.262,98 ","158.726,83 ","138.334,61 ","0,00 ","0,00 ","0,00 ","20.392,22 ","0,00 ","0,00 ","196.536,15 ","0,00 ","0,00 ","0,00 ","196.536,15 ","-1.248.364,58 ","-1.264.069,97 ","1.332.269,91 "
