št.",OBČINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.,OBČINA TRŽIČ,"9.755.092,00 ","3.191.200,00 ","610.926,00 ","501.989,00 ","22.966,00 ","53.967,00 ","25.192,00 ","5.866,00 ","0,00 ","946,00 ","98.355,00 ","50.667,00 ","37.735,00 ","338,00 ","568,00 ","9.047,00 ","2.351.948,00 ","390.175,00 ","15.147,00 ","194.338,00 ","21.908,00 ","10.824,00 ","1.228.970,00 ","54.221,00 ","9.151,00 ","18.479,00 ","408.735,00 ","82.635,00 ","82.635,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.336,00 ","0,00 ","47.336,00 ","0,00 ","0,00 ","0,00 ","3.258.472,00 ","58.522,00 ","0,00 ","0,00 ","58.522,00 ","722.141,00 ","0,00 ","24.600,00 ","0,00 ","0,00 ","0,00 ","8.949,00 ","688.592,00 ","438.472,00 ","438.472,00 ","2.039.337,00 ","37.835,00 ","106.061,00 ","10.312,00 ","1.885.129,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.441.110,00 ","2.441.110,00 ","0,00 ","0,00 ","158.778,00 ","4.431,00 ","929.782,00 ","730.638,00 ","346.225,00 ","8.034,00 ","263.222,00 ","864.310,00 ","714.795,00 ","85.725,00 ","620.604,00 ","0,00 ","8.466,00 ","0,00 ","0,00 ","0,00 ","149.515,00 ","0,00 ","0,00 ","0,00 ","149.515,00 ","-50.495,00 ","24.361,00 ","2.021.387,00 "
189.,OBČINA TURNIŠČE,"1.863.512,99 ","297.462,29 ","137.465,14 ","96.227,52 ","2.584,00 ","3.972,93 ","0,00 ","0,00 ","0,00 ","34.680,69 ","10.563,80 ","8.022,99 ","1.623,14 ","0,00 ","0,00 ","917,67 ","132.317,45 ","20.665,86 ","0,00 ","50.445,09 ","0,00 ","4.230,78 ","22.697,37 ","2.830,74 ","400,00 ","2.536,97 ","28.510,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.115,90 ","4.615,90 ","12.500,00 ","0,00 ","0,00 ","0,00 ","774.924,00 ","21.325,91 ","0,00 ","0,00 ","21.325,91 ","316.249,64 ","534,81 ","15.500,00 ","61.842,91 ","0,00 ","0,00 ","22.877,99 ","215.493,93 ","124.385,49 ","124.385,49 ","312.962,96 ","137.185,14 ","0,00 ","0,00 ","140.736,26 ","28.923,59 ","6.117,97 ","0,00 ","0,00 ","0,00 ","761.211,70 ","761.211,70 ","0,00 ","26.228,81 ","56.360,86 ","4.623,16 ","363.518,38 ","115.990,01 ","0,00 ","0,00 ","194.490,48 ","29.915,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","29.915,00 ","29.915,00 ","0,00 ","0,00 ","0,00 ","432.167,58 ","426.411,97 ","740.591,38 "
190.,MESTNA OBČINA VELENJE,"26.880.983,05 ","5.114.245,98 ","1.764.624,89 ","1.497.746,92 ","68.978,52 ","133.649,84 ","30.259,27 ","15.182,96 ","0,00 ","18.807,38 ","308.284,59 ","132.317,29 ","109.837,47 ","930,23 ","1.546,53 ","63.653,07 ","2.768.731,84 ","682.970,50 ","8.137,29 ","436.180,61 ","40.942,38 ","23.850,24 ","421.251,09 ","55.327,07 ","0,00 ","51.830,56 ","1.048.242,10 ","116.009,40 ","19.607,32 ","0,00 ","96.402,08 ","0,00 ","0,00 ","0,00 ","156.595,26 ","0,00 ","156.595,26 ","0,00 ","0,00 ","0,00 ","10.124.950,08 ","29.145,10 ","0,00 ","0,00 ","29.145,10 ","1.082.753,70 ","0,00 ","0,00 ","56.316,33 ","0,00 ","0,00 ","0,00 ","1.026.437,37 ","929.104,40 ","929.104,40 ","8.083.946,88 ","208,65 ","367.946,32 ","36.105,16 ","5.408.020,31 ","2.271.666,44 ","0,00 ","0,00 ","0,00 ","0,00 ","6.619.028,14 ","6.619.028,14 ","828.421,84 ","0,00 ","182.235,83 ","46.286,22 ","2.262.186,50 ","1.348.794,03 ","1.153.758,93 ","5.667,21 ","791.677,58 ","5.022.758,85 ","2.664.573,55 ","670.492,62 ","1.994.080,93 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.358.185,30 ","600.056,24 ","0,00 ","0,00 ","1.758.129,06 ","-99.806,16 ","-45.607,18 ","7.907.680,21 "
191.,OBČINA VELIKA POLANA,"1.091.669,76 ","470.797,69 ","106.272,46 ","91.009,33 ","6.502,94 ","6.451,99 ","0,00 ","0,00 ","0,00 ","2.308,20 ","17.065,63 ","8.258,91 ","6.421,84 ","54,35 ","92,94 ","2.237,59 ","343.748,26 ","199.546,63 ","6.592,29 ","51.754,45 ","2.984,41 ","4.140,66 ","53.853,42 ","0,00 ","0,00 ","1.810,77 ","23.065,63 ","3.711,34 ","3.711,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","321.074,50 ","16.993,44 ","0,00 ","0,00 ","16.993,44 ","54.289,07 ","398,24 ","2.666,61 ","11.707,37 ","0,00 ","0,00 ","0,00 ","39.516,85 ","46.602,21 ","46.602,21 ","203.189,78 ","2.991,10 ","23.502,45 ","18.079,54 ","158.616,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","290.004,71 ","290.004,71 ","0,00 ","0,00 ","2.365,18 ","701,10 ","233.801,15 ","4.851,55 ","11.020,07 ","0,00 ","37.265,66 ","9.792,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.792,86 ","0,00 ","0,00 ","0,00 ","9.792,86 ","48.961,55 ","51.947,74 ","72.852,95 "
192.,OBČINA VELIKE LAŠČE,"3.695.825,39 ","472.387,61 ","168.011,07 ","152.722,34 ","5.168,00 ","9.573,24 ","0,00 ","0,00 ","0,00 ","547,49 ","21.747,24 ","10.434,94 ","8.421,36 ","70,88 ","118,02 ","2.702,04 ","255.618,67 ","97.968,49 ","0,00 ","14.638,27 ","3.499,70 ","2.927,50 ","76.000,69 ","0,00 ","0,00 ","0,00 ","60.584,02 ","10.318,93 ","0,00 ","0,00 ","10.318,93 ","0,00 ","0,00 ","0,00 ","16.691,70 ","0,00 ","16.691,70 ","0,00 ","0,00 ","0,00 ","1.226.947,29 ","61.559,49 ","1.980,90 ","0,00 ","59.578,59 ","628.441,25 ","0,00 ","27.153,23 ","685,71 ","0,00 ","0,00 ","0,00 ","600.602,31 ","113.431,15 ","113.431,15 ","423.515,40 ","0,00 ","22.120,26 ","1.000,00 ","400.342,06 ","0,00 ","53,08 ","0,00 ","0,00 ","0,00 ","717.715,71 ","717.715,71 ","0,00 ","0,00 ","1.941,50 ","0,00 ","626.438,94 ","13.523,90 ","35.541,00 ","0,00 ","40.270,37 ","1.278.774,78 ","108.835,48 ","89.278,38 ","19.557,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.169.939,30 ","0,00 ","0,00 ","0,00 ","1.169.939,30 ","215.281,82 ","216.122,86 ","1.002.080,51 "
193.,OBČINA VERŽEJ,"856.757,95 ","206.302,36 ","80.700,40 ","72.702,29 ","2.584,00 ","4.838,36 ","575,75 ","0,00 ","0,00 ","0,00 ","12.453,95 ","6.246,80 ","5.004,62 ","42,36 ","70,41 ","1.089,76 ","108.974,99 ","10.378,76 ","15,74 ","22.883,35 ","1.508,07 ","3.618,12 ","11.173,15 ","0,00 ","0,00 ","2.415,42 ","56.982,38 ","4.173,02 ","3.488,17 ","0,00 ","684,85 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","305.688,91 ","15.597,27 ","9.561,69 ","0,00 ","6.035,58 ","173.290,13 ","0,00 ","834,60 ","0,00 ","0,00 ","0,00 ","0,00 ","172.455,53 ","40.418,69 ","40.418,69 ","76.382,82 ","0,00 ","10.967,65 ","236,76 ","50.646,86 ","14.531,55 ","0,00 ","0,00 ","0,00 ","0,00 ","284.300,27 ","284.300,27 ","0,00 ","0,00 ","2.399,34 ","1.796,45 ","213.616,40 ","0,00 ","0,00 ","0,00 ","66.488,08 ","60.466,41 ","48.847,54 ","11.684,00 ","36.780,99 ","0,00 ","0,00 ","382,55 ","0,00 ","0,00 ","11.618,87 ","244,96 ","0,00 ","0,00 ","11.373,91 ","26.697,39 ","29.801,69 ","285.062,10 "
194.,OBČINA VIDEM,"5.084.260,00 ","1.008.563,00 ","193.400,00 ","155.419,00 ","8.746,00 ","20.069,00 ","5.208,00 ","3.958,00 ","0,00 ","0,00 ","31.469,00 ","15.691,00 ","11.669,00 ","99,00 ","170,00 ","3.840,00 ","783.694,00 ","113.505,00 ","5.825,00 ","92.903,00 ","21.010,00 ","4.553,00 ","347.262,00 ","17.192,00 ","236,00 ","5.200,00 ","176.008,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.236.080,00 ","22.279,00 ","0,00 ","0,00 ","22.279,00 ","693.651,00 ","0,00 ","2.420,00 ","0,00 ","0,00 ","0,00 ","0,00 ","691.231,00 ","128.755,00 ","128.755,00 ","391.395,00 ","33.787,00 ","79.694,00 ","2.410,00 ","269.474,00 ","0,00 ","6.030,00 ","0,00 ","0,00 ","0,00 ","2.735.306,00 ","2.735.306,00 ","23.390,00 ","16.170,00 ","38.865,00 ","0,00 ","2.405.075,00 ","70.051,00 ","6.110,00 ","0,00 ","175.645,00 ","104.311,00 ","55.711,00 ","52.048,00 ","3.663,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","48.600,00 ","48.600,00 ","0,00 ","0,00 ","0,00 ","-78.574,00 ","-95.104,00 ","1.211.477,00 "
195.,OBČINA VIPAVA,"5.726.943,00 ","832.976,00 ","183.946,00 ","157.827,00 ","5.814,00 ","8.875,00 ","3.646,00 ","2.329,00 ","0,00 ","5.455,00 ","35.160,00 ","19.464,00 ","12.316,00 ","111,00 ","184,00 ","3.085,00 ","613.870,00 ","56.940,00 ","4.232,00 ","72.294,00 ","0,00 ","3.825,00 ","271.611,00 ","870,00 ","0,00 ","6.572,00 ","197.526,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.263.523,00 ","12.519,00 ","0,00 ","0,00 ","12.519,00 ","718.551,00 ","797,00 ","15.835,00 ","18.995,00 ","0,00 ","0,00 ","0,00 ","682.924,00 ","140.166,00 ","140.166,00 ","392.287,00 ","22.579,00 ","25.751,00 ","0,00 ","276.369,00 ","0,00 ","67.588,00 ","0,00 ","0,00 ","0,00 ","3.453.030,00 ","3.453.030,00 ","112.110,00 ","0,00 ","39.569,00 ","0,00 ","1.240.500,00 ","1.913.314,00 ","0,00 ","0,00 ","147.537,00 ","177.414,00 ","169.559,00 ","162.986,00 ","6.573,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.855,00 ","0,00 ","0,00 ","0,00 ","7.855,00 ","-778.486,00 ","-822.487,00 ","1.818.872,00 "
196.,OBČINA VITANJE,"1.650.661,88 ","667.349,22 ","118.164,12 ","106.085,11 ","3.876,00 ","8.203,01 ","0,00 ","0,00 ","0,00 ","0,00 ","19.049,41 ","9.441,96 ","7.589,53 ","63,51 ","105,81 ","1.848,60 ","510.526,69 ","84.458,15 ","602,42 ","73.794,01 ","5.256,43 ","1.339,80 ","274.221,46 ","0,00 ","0,00 ","4.237,51 ","66.616,91 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.609,00 ","0,00 ","19.609,00 ","0,00 ","0,00 ","0,00 ","478.629,82 ","0,00 ","0,00 ","0,00 ","0,00 ","335.332,80 ","0,00 ","1.820,00 ","0,00 ","0,00 ","0,00 ","0,00 ","333.512,80 ","53.690,47 ","53.690,47 ","89.606,55 ","0,00 ","20.513,46 ","0,00 ","69.093,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","504.682,84 ","504.682,84 ","56.200,00 ","598,04 ","7.957,66 ","0,00 ","291.909,94 ","47.036,76 ","37.707,01 ","0,00 ","63.273,43 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","143.800,42 ","141.474,50 ","325.293,56 "
197.,OBČINA VODICE,"4.110.131,98 ","875.104,39 ","209.064,68 ","176.249,14 ","6.113,76 ","18.074,94 ","1.350,00 ","7.009,33 ","0,00 ","267,51 ","32.635,66 ","15.872,73 ","13.200,16 ","257,62 ","183,31 ","3.121,84 ","627.641,88 ","100.118,63 ","105.079,48 ","115.809,71 ","4.784,86 ","6.070,32 ","153.864,88 ","1.314,95 ","96,00 ","6.612,51 ","133.890,54 ","1.762,17 ","1.762,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.000,00 ","0,00 ","4.000,00 ","0,00 ","0,00 ","0,00 ","1.350.258,90 ","21.671,30 ","0,00 ","0,00 ","21.671,30 ","692.567,73 ","180,65 ","10.666,73 ","6.067,17 ","0,00 ","0,00 ","41.463,06 ","634.190,12 ","172.499,32 ","172.499,32 ","463.520,55 ","45.487,20 ","51.706,20 ","0,00 ","214.617,62 ","151.709,53 ","0,00 ","0,00 ","0,00 ","0,00 ","1.251.995,16 ","1.251.995,16 ","0,00 ","0,00 ","98.487,47 ","0,00 ","958.622,60 ","96.670,18 ","19.687,99 ","0,00 ","78.526,92 ","632.773,53 ","632.773,53 ","74.810,95 ","557.962,58 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.258,64 ","48.792,18 ","1.400.617,37 "
198.,OBČINA VOJNIK,"5.780.919,00 ","1.830.565,00 ","405.377,00 ","344.318,00 ","17.657,00 ","28.296,00 ","3.699,00 ","4.214,00 ","0,00 ","7.193,00 ","68.439,00 ","31.729,00 ","24.974,00 ","211,00 ","355,00 ","11.170,00 ","1.210.106,00 ","205.552,00 ","15.214,00 ","184.936,00 ","44.138,00 ","27.930,00 ","562.271,00 ","3.517,00 ","12.972,00 ","10.365,00 ","143.211,00 ","55.888,00 ","55.888,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","90.755,00 ","0,00 ","90.755,00 ","0,00 ","0,00 ","0,00 ","2.004.530,00 ","76.603,00 ","0,00 ","0,00 ","76.603,00 ","745.909,00 ","0,00 ","11.897,00 ","650,00 ","0,00 ","0,00 ","0,00 ","733.362,00 ","176.083,00 ","176.083,00 ","1.005.935,00 ","0,00 ","72.875,00 ","9.178,00 ","923.882,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.574.836,00 ","1.574.836,00 ","0,00 ","0,00 ","99.234,00 ","0,00 ","1.084.085,00 ","204.375,00 ","24.432,00 ","1.152,00 ","161.558,00 ","370.988,00 ","267.314,00 ","102.920,00 ","65.259,00 ","0,00 ","99.135,00 ","0,00 ","0,00 ","0,00 ","103.674,00 ","62.674,00 ","0,00 ","0,00 ","41.000,00 ","234.212,00 ","285.835,00 ","1.044.581,00 "
199.,OBČINA VRANSKO,"2.316.424,81 ","780.302,41 ","117.259,49 ","84.041,48 ","3.122,30 ","5.337,30 ","0,00 ","0,00 ","24.758,41 ","0,00 ","13.169,62 ","6.461,43 ","5.159,81 ","43,70 ","73,07 ","1.431,61 ","359.557,06 ","47.963,79 ","3.567,28 ","45.181,83 ","2.537,01 ","1.792,23 ","158.290,50 ","12.453,24 ","11.257,78 ","2.573,26 ","73.940,14 ","20.998,76 ","18.681,05 ","0,00 ","2.317,71 ","0,00 ","0,00 ","0,00 ","269.317,48 ","0,00 ","269.317,48 ","0,00 ","0,00 ","0,00 ","698.142,18 ","5.690,45 ","0,00 ","0,00 ","5.690,45 ","379.867,04 ","0,00 ","4.047,75 ","0,00 ","0,00 ","210,43 ","0,00 ","375.608,86 ","102.660,94 ","102.660,94 ","209.923,75 ","24.495,79 ","26.933,56 ","3.169,45 ","155.324,95 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","770.758,16 ","770.758,16 ","0,00 ","0,00 ","13.746,17 ","0,00 ","484.072,58 ","156.937,83 ","4.191,06 ","0,00 ","111.810,52 ","67.222,06 ","55.926,53 ","17.526,76 ","38.399,77 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.295,53 ","0,00 ","0,00 ","0,00 ","11.295,53 ","193.588,95 ","212.192,07 ","499.879,68 "
200.,OBČINA VRHNIKA,"14.515.895,00 ","2.608.815,00 ","587.143,00 ","484.854,00 ","20.403,00 ","40.848,00 ","10.552,00 ","26.501,00 ","0,00 ","3.985,00 ","93.303,00 ","45.821,00 ","37.307,00 ","315,00 ","526,00 ","9.334,00 ","1.886.981,00 ","188.875,00 ","0,00 ","173.509,00 ","8.907,00 ","2.623,00 ","1.109.519,00 ","23.342,00 ","0,00 ","20.713,00 ","359.493,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","41.388,00 ","19.987,00 ","8.346,00 ","13.055,00 ","0,00 ","0,00 ","4.372.208,00 ","204.819,00 ","174.485,00 ","0,00 ","30.334,00 ","1.555.800,00 ","0,00 ","4.507,00 ","16.685,00 ","0,00 ","0,00 ","0,00 ","1.534.608,00 ","504.787,00 ","504.787,00 ","2.106.802,00 ","227.540,00 ","93.594,00 ","6.191,00 ","1.770.670,00 ","8.807,00 ","0,00 ","0,00 ","0,00 ","0,00 ","7.534.872,00 ","7.534.872,00 ","175.076,00 ","75.888,00 ","139.822,00 ","0,00 ","4.500.132,00 ","1.413.932,00 ","797.928,00 ","0,00 ","432.094,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.393.385,00 ","3.286.057,00 ","3.230.269,00 "
201.,OBČINA VUZENICA,"2.189.542,00 ","314.189,00 ","127.468,00 ","92.698,00 ","3.876,00 ","4.398,00 ","6.223,00 ","0,00 ","0,00 ","20.273,00 ","17.197,00 ","8.500,00 ","7.045,00 ","58,00 ","96,00 ","1.498,00 ","142.485,00 ","47.185,00 ","188,00 ","13.304,00 ","198,00 ","2.022,00 ","8.110,00 ","0,00 ","0,00 ","3.850,00 ","67.628,00 ","9.239,00 ","7.831,00 ","0,00 ","1.408,00 ","0,00 ","0,00 ","0,00 ","17.800,00 ","7.887,00 ","6.500,00 ","0,00 ","3.413,00 ","0,00 ","1.224.253,00 ","10.013,00 ","1.059,00 ","0,00 ","8.954,00 ","426.308,00 ","0,00 ","3.990,00 ","0,00 ","0,00 ","0,00 ","384,00 ","421.934,00 ","102.817,00 ","102.817,00 ","685.115,00 ","2.824,00 ","20.907,00 ","868,00 ","298.053,00 ","362.463,00 ","0,00 ","0,00 ","0,00 ","0,00 ","498.069,00 ","498.069,00 ","0,00 ","3.688,00 ","8.682,00 ","0,00 ","173.767,00 ","142.214,00 ","16.575,00 ","0,00 ","153.143,00 ","153.031,00 ","70.274,00 ","14.776,00 ","45.342,00 ","0,00 ","0,00 ","0,00 ","10.156,00 ","0,00 ","82.757,00 ","0,00 ","114,00 ","0,00 ","82.643,00 ","10.508,51 ","15.608,96 ","384.323,75 "
202.,OBČINA ZAGORJE OB SAVI,"12.351.125,00 ","2.220.448,00 ","572.837,00 ","504.356,00 ","20.026,00 ","31.802,00 ","13.638,00 ","2.480,00 ","0,00 ","535,00 ","93.649,00 ","45.267,00 ","36.275,00 ","307,00 ","512,00 ","11.288,00 ","1.433.278,00 ","534.961,00 ","31.993,00 ","263.046,00 ","23.258,00 ","4.683,00 ","338.857,00 ","60.198,00 ","2.330,00 ","18.842,00 ","155.110,00 ","58.090,00 ","58.090,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.594,00 ","0,00 ","62.594,00 ","0,00 ","0,00 ","0,00 ","4.755.413,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.297.983,00 ","0,00 ","51.118,00 ","74.370,00 ","0,00 ","0,00 ","0,00 ","2.172.495,00 ","641.266,00 ","641.266,00 ","1.816.164,00 ","286,00 ","147.253,00 ","15.951,00 ","1.019.822,00 ","632.852,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.809.465,00 ","4.809.465,00 ","760,00 ","17.566,00 ","75.681,00 ","0,00 ","4.126.811,00 ","189.754,00 ","138.995,00 ","2.726,00 ","257.172,00 ","565.799,00 ","438.430,00 ","117.410,00 ","278.145,00 ","0,00 ","42.875,00 ","0,00 ","0,00 ","0,00 ","127.369,00 ","0,00 ","0,00 ","0,00 ","127.369,00 ","-1.144.225,00 ","-1.105.603,00 ","3.150.008,00 "
203.,OBČINA ZAVRČ,"1.187.413,47 ","355.843,33 ","95.007,44 ","77.124,77 ","3.230,00 ","8.876,38 ","3.187,66 ","2.588,63 ","0,00 ","0,00 ","15.084,59 ","7.336,76 ","5.877,69 ","49,74 ","82,89 ","1.737,51 ","224.390,28 ","17.391,62 ","3.709,70 ","18.596,60 ","0,00 ","7.047,28 ","116.184,86 ","0,00 ","0,00 ","2.506,51 ","58.953,71 ","6.961,02 ","5.556,70 ","0,00 ","1.404,32 ","0,00 ","0,00 ","0,00 ","14.400,00 ","0,00 ","14.400,00 ","0,00 ","0,00 ","0,00 ","383.769,82 ","3.076,70 ","0,00 ","0,00 ","3.076,70 ","214.217,24 ","0,00 ","352,10 ","0,00 ","0,00 ","0,00 ","0,00 ","213.865,14 ","51.534,45 ","51.534,45 ","114.941,43 ","11.423,05 ","20.879,21 ","396,00 ","80.316,46 ","0,00 ","1.926,71 ","0,00 ","0,00 ","0,00 ","440.287,77 ","440.287,77 ","0,00 ","0,00 ","1.429,95 ","0,00 ","266.904,68 ","138.698,44 ","26,94 ","1.500,00 ","31.727,76 ","7.512,55 ","3.348,18 ","3.348,18 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.164,37 ","4.164,37 ","0,00 ","0,00 ","0,00 ","141.220,84 ","147.510,57 ","299.989,86 "
204.,OBČINA ZREČE,"4.779.281,07 ","2.087.261,47 ","357.514,38 ","310.032,49 ","10.982,00 ","17.870,83 ","6.915,72 ","0,00 ","0,00 ","11.713,34 ","59.896,73 ","28.236,75 ","22.621,32 ","192,16 ","318,33 ","8.528,17 ","1.542.958,51 ","171.594,78 ","17.087,84 ","683.361,64 ","14.121,50 ","1.428,94 ","475.401,79 ","16.898,08 ","7.834,58 ","11.712,69 ","143.516,67 ","46.314,16 ","40.469,72 ","0,00 ","5.844,44 ","0,00 ","0,00 ","0,00 ","80.577,69 ","3.017,28 ","77.560,41 ","0,00 ","0,00 ","0,00 ","1.940.979,90 ","105.883,24 ","0,00 ","0,00 ","105.883,24 ","1.103.009,49 ","0,00 ","8.681,80 ","2.343,37 ","0,00 ","0,00 ","0,00 ","1.091.984,32 ","264.617,73 ","264.617,73 ","467.469,44 ","133.432,82 ","40.261,17 ","483,45 ","291.173,24 ","2.118,76 ","0,00 ","0,00 ","0,00 ","0,00 ","645.541,23 ","645.541,23 ","0,00 ","3.876,39 ","43.226,16 ","0,00 ","340.005,71 ","47.483,88 ","128.852,49 ","0,00 ","82.096,60 ","105.498,47 ","33.346,00 ","33.346,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","72.152,47 ","72.152,47 ","0,00 ","0,00 ","0,00 ","152.939,62 ","180.962,55 ","513.670,61 "
205.,OBČINA ŽALEC,"14.252.574,77 ","3.416.588,27 ","700.000,38 ","614.351,48 ","22.692,69 ","49.838,64 ","10.553,43 ","1.071,02 ","0,00 ","1.493,12 ","114.301,53 ","55.430,43 ","44.406,58 ","375,77 ","626,34 ","13.462,41 ","1.523.055,12 ","463.978,95 ","5.835,38 ","146.011,25 ","21.679,14 ","8.130,04 ","573.382,22 ","18.076,22 ","74.160,54 ","24.133,81 ","187.667,57 ","37.685,96 ","23.884,63 ","0,00 ","13.801,33 ","0,00 ","0,00 ","0,00 ","1.041.545,28 ","0,00 ","337.173,00 ","0,00 ","704.372,28 ","0,00 ","6.493.765,22 ","182.924,69 ","0,00 ","0,00 ","182.924,69 ","2.973.986,98 ","0,00 ","39.370,21 ","8.473,91 ","0,00 ","3.833,92 ","34.593,50 ","2.887.715,44 ","757.600,01 ","757.600,01 ","2.575.912,34 ","505.143,39 ","200.693,39 ","12.394,06 ","1.355.895,03 ","501.786,47 ","0,00 ","3.341,20 ","0,00 ","3.341,20 ","2.476.808,19 ","2.476.808,19 ","0,00 ","48.281,00 ","157.003,28 ","0,00 ","1.135.988,09 ","406.669,37 ","511.728,36 ","19.344,94 ","197.793,15 ","1.865.413,09 ","1.067.926,20 ","118.927,79 ","857.142,60 ","0,00 ","2.504,00 ","89.351,81 ","0,00 ","0,00 ","797.486,89 ","444.116,42 ","0,00 ","0,00 ","353.370,47 ","-570.785,01 ","-592.772,36 ","2.832.693,38 "
206.,OBČINA ŽELEZNIKI,"5.430.261,90 ","1.231.586,06 ","283.893,34 ","245.666,04 ","8.398,00 ","15.819,02 ","2.677,57 ","10.383,96 ","0,00 ","948,75 ","44.423,83 ","22.532,85 ","17.192,25 ","146,14 ","243,38 ","4.309,21 ","784.078,82 ","79.033,84 ","31.373,97 ","272.576,03 ","4.628,49 ","2.821,33 ","244.579,34 ","2.286,57 ","0,00 ","7.593,64 ","139.185,61 ","13.694,99 ","9.038,57 ","0,00 ","4.656,42 ","0,00 ","0,00 ","0,00 ","105.495,08 ","22.655,08 ","77.415,00 ","0,00 ","5.425,00 ","0,00 ","2.103.659,19 ","92.433,49 ","0,00 ","0,00 ","92.433,49 ","1.496.207,26 ","0,00 ","2.295,30 ","47.354,95 ","0,00 ","0,00 ","0,00 ","1.446.557,01 ","184.235,44 ","184.235,44 ","330.783,00 ","0,00 ","26.052,16 ","0,00 ","304.730,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.924.462,35 ","1.924.462,35 ","0,00 ","20.087,50 ","29.858,27 ","17.777,38 ","652.005,03 ","1.098.150,54 ","0,00 ","0,00 ","106.583,63 ","170.554,30 ","83.281,44 ","66.589,84 ","0,00 ","0,00 ","0,00 ","16.691,60 ","0,00 ","0,00 ","87.272,86 ","0,00 ","0,00 ","0,00 ","87.272,86 ","3.177.665,67 ","3.153.007,12 ","1.238.818,12 "
